key,val,randnu
83255,bal,5886963
93860,cat,26456163
18783,ban,49778942
81495,dog,35348746
42522,app,35848539
70444,dog,36552234
96404,ban,60601451
2202,app,56976725
67029,dog,69893221
34730,cat,17270512
36498,lio,65718232
5364,pea,43597426
46663,ban,73264672
67374,hor,42195814
60587,mic,44038438
76873,ban,40516945
83428,hor,51015294
44740,dog,23887073
42228,dog,40695338
85366,app,72473242
69259,ban,44166134
80371,ban,30045272
26784,lio,46855987
86779,pea,38045130
69853,mic,38486881
45483,app,48124236
70309,lio,22572412
6937,mic,19041708
78384,cat,71208248
37965,cat,73869644
25727,dog,62070689
74778,app,16580280
91158,ban,2105746
68746,app,40073900
60432,mic,25549438
86965,lio,46090199
267,lio,2061385
45103,ban,26142549
70903,app,22100618
27296,lio,28206258
46038,cat,5252946
77221,lio,8322092
69050,ban,72114940
53225,cat,13375277
35054,bal,37899641
11341,hor,43164923
10872,bal,21608323
26661,cat,11727700
80525,hor,31454648
35103,mic,16924003
57635,ban,20827693
23588,mic,72482529
26419,pea,60938070
14063,cat,17941663
92297,ban,73119396
87614,hor,71680810
73231,app,40705104
11661,ban,43127377
12565,mic,29626757
74263,pea,44878458
50030,mic,47830978
44109,app,2378154
51609,lio,12311976
13350,pea,57340107
89962,ban,27434847
33279,bal,50973918
25954,cat,64555322
72510,ban,7739216
7123,hor,69073256
84734,hor,75480771
71456,dog,66227128
31300,cat,48092485
55389,bal,24387269
92557,lio,12388859
75021,pea,549218
77734,ban,66852819
65060,app,75636779
58529,lio,3716155
91433,ban,21666487
12191,pea,45525108
72771,pea,12234800
80013,pea,2806850
60644,pea,60929448
53591,bal,26091645
97591,dog,16567477
35820,hor,59480446
68862,cat,77915184
28555,mic,31014776
39012,app,50941331
90144,hor,21689944
62325,ban,44986581
33896,app,3020300
44337,pea,70056443
6183,pea,23814355
91236,lio,22283727
43573,pea,47574209
381,lio,65821286
61151,mic,49622719
21403,cat,71495166
23549,hor,54603359
67122,cat,1708767
54843,dog,24583668
42079,mic,37943094
49099,ban,56670503
62239,bal,61687212
83594,app,29238386
73311,app,74300700
83298,pea,77004122
28033,dog,69585232
96740,mic,24823758
4777,pea,18081425
8769,dog,64004861
5146,bal,41653794
84928,ban,50340620
64850,cat,55835094
57097,app,28559153
66582,mic,59830943
32387,cat,30883153
89673,cat,72353139
30121,lio,8649970
70604,dog,17362900
52313,bal,26619769
50068,ban,47389345
66304,pea,20187623
51180,pea,38619998
81102,ban,56594911
95032,pea,8205956
30541,hor,49812798
20886,cat,7117174
38831,lio,69255701
51419,dog,26031135
87152,mic,10369426
91055,ban,77286853
77711,bal,21248056
73662,ban,48436892
60708,ban,75949865
6140,bal,19154767
79665,cat,67257920
18807,lio,11742150
89923,bal,73597579
42476,pea,59249341
94469,hor,57197014
93754,pea,5634763
57559,dog,15105050
51608,pea,13646697
21724,dog,73963355
87934,mic,71227380
48719,hor,33985573
98741,bal,18606531
75855,dog,29181987
47900,cat,64395146
26970,ban,67074539
97721,pea,35998104
93300,ban,61098503
65195,mic,45528797
83011,hor,72198184
10132,pea,3547175
72828,dog,63613809
75010,cat,1586439
63181,dog,48045638
66595,app,39542418
72095,pea,49106129
97629,mic,61992698
18647,cat,53354697
95104,hor,8165432
79829,lio,64159650
20576,app,20741887
94024,cat,43514762
39209,hor,39642742
75515,lio,56481784
73007,hor,39758237
22725,hor,32826674
33707,ban,45564334
5156,dog,69996302
34380,cat,27898692
86333,hor,23051005
1386,ban,70345714
34996,cat,22062582
85813,ban,33798642
17943,dog,42636665
49685,pea,39597867
51785,dog,15648614
13947,mic,20064691
43313,lio,6936364
54982,app,77487601
88503,ban,15150515
80442,dog,43827613
93815,cat,48062615
55462,lio,68063204
39718,hor,74791800
71135,hor,37153013
55614,pea,73696745
86460,bal,42410364
38897,hor,15529472
62743,mic,28651156
47981,hor,72618665
33700,ban,11715512
93238,pea,76150438
37361,dog,35250649
42866,dog,71355402
756,pea,77529747
58757,dog,75284349
78921,app,52888572
26036,dog,71965867
14230,bal,19485797
49945,ban,12675956
27901,ban,43508301
8762,bal,9019774
75178,lio,37718701
54037,ban,14382117
61369,hor,42989833
32440,ban,68008917
27673,cat,31836789
19018,cat,75431437
55120,hor,11671542
32699,lio,75810747
83761,cat,69334641
43673,lio,30105553
72543,cat,15145442
71887,dog,52235328
64853,dog,75055070
76926,hor,2069071
57540,lio,40736268
48459,dog,49040743
58835,lio,42738560
14336,cat,11350636
87244,ban,6644305
80532,hor,70905197
68824,dog,67787301
59612,bal,22579742
54511,mic,26653899
66418,hor,76586371
57825,pea,15393367
46960,mic,70377124
43016,app,77778926
25274,mic,1935369
5281,dog,39164970
52469,lio,71766640
78307,ban,43264035
88074,pea,9215913
71722,lio,64873310
66504,app,27667413
51960,mic,15168810
54342,ban,35993892
43426,hor,40458112
80043,mic,10900810
45596,hor,7902679
85932,lio,20743156
56038,cat,42291039
36049,bal,55485546
83942,pea,36992585
41642,pea,12443861
57489,mic,45315186
66412,dog,41081653
37149,hor,53804347
20799,dog,13539954
14452,app,49086040
44459,app,62051359
72715,dog,15150298
54340,ban,16446771
1071,cat,58306512
19483,mic,75466019
55863,cat,814504
294,lio,59081570
6649,pea,3481901
91207,mic,64876269
72431,bal,17002235
74114,pea,50133611
39366,bal,67566663
32132,app,35126040
63362,hor,55888738
53983,ban,2588007
10861,pea,69220467
50747,bal,25528809
72062,cat,40982755
20072,hor,22045733
25396,cat,41396744
33485,ban,7568657
15243,cat,2242898
40615,pea,42080703
59997,pea,8622505
32224,bal,33426173
3378,hor,69965804
94408,dog,45702612
95770,ban,44884612
66077,app,9647344
2317,pea,70156272
23202,lio,27836118
40768,app,55941520
30646,mic,9146355
34241,hor,56598854
31730,dog,61961565
44252,hor,49081092
69298,mic,172219
13540,ban,74724548
10969,mic,50651489
59551,ban,35683881
85086,dog,48693394
43483,bal,51181500
14924,ban,11318845
42295,mic,31881645
18815,pea,9572616
99032,hor,25668424
99952,pea,8780865
40977,app,12956114
26379,hor,37524323
83873,pea,55487846
57824,app,70229804
72102,app,13875514
30641,ban,75347195
91651,app,77244032
46705,ban,50694568
58052,dog,30658284
45684,app,25624934
19776,cat,51788021
7510,bal,8379264
13355,cat,57249132
25828,app,22565363
46634,mic,45653745
59933,dog,8309747
30245,app,61948483
80429,lio,48791572
41432,app,67595624
85468,cat,26694579
50751,cat,1326
67548,ban,49002493
22469,ban,36116236
11548,mic,1063613
93859,lio,50179196
57313,hor,56155567
36389,dog,66341806
37220,app,53027762
40781,cat,70808791
79556,dog,35706847
59508,app,23715627
9549,app,50530568
55121,cat,56977962
25616,mic,24385360
46705,cat,4536613
32055,cat,46573489
61401,hor,1763909
51246,hor,22141327
72257,pea,60619197
38410,app,25629908
86313,mic,53756391
38139,mic,60381625
61369,dog,75462460
1984,pea,13455638
8356,lio,26978542
34068,mic,20322964
62896,cat,16149761
23803,bal,34196017
58182,pea,27470532
43103,dog,20581253
53635,cat,63614995
75365,app,61943748
47242,cat,5941852
7108,cat,16277095
68782,dog,2922055
73434,app,69839242
98522,app,56611090
64165,lio,59255227
85052,ban,2502654
26724,lio,64899673
95791,app,26876405
29750,cat,547054
28166,ban,71539143
88567,app,27672865
10720,mic,9076550
36302,app,37514244
89853,hor,21888870
51561,mic,8127130
59318,bal,15517940
5221,hor,67700533
4697,pea,16128803
95692,hor,60090902
35651,app,47994386
70615,ban,39943860
42729,lio,36759599
4801,hor,18717276
69817,mic,15272434
77138,app,38493665
12063,pea,33272726
75476,hor,37078104
27336,lio,65739324
32868,ban,35291004
4070,lio,57764415
26196,mic,1241284
17473,ban,8707828
24862,lio,3204192
4835,ban,432390
90279,hor,27335499
45045,bal,42698647
12888,pea,54157910
16832,ban,56049148
65959,lio,39174170
2937,app,34579630
52675,mic,52690154
16433,ban,32888817
2972,mic,52667692
38328,dog,4388770
54713,mic,21285341
53872,cat,68849027
94752,cat,9803967
33865,ban,49235725
50302,app,78199058
69331,lio,11004689
40291,ban,47256129
70444,bal,31214891
91293,mic,76432317
1834,hor,24508888
80571,lio,47319452
43485,pea,70398685
40583,lio,76621797
52480,cat,65433569
315,dog,50142463
30043,dog,7226964
14351,lio,31819648
36325,app,63194874
65529,ban,4502733
12285,bal,31807978
67912,dog,40485466
11514,app,6675182
3733,pea,6425222
5917,dog,7657787
27130,ban,49191703
38603,ban,45717880
57870,bal,48957739
3178,bal,75967700
15795,pea,72015244
63835,lio,57283733
81110,lio,27373181
87814,hor,36767263
45432,hor,25148762
39615,ban,35188258
69358,ban,546621
27147,mic,71612672
21611,ban,66154138
34431,lio,49485379
57322,hor,44737750
60908,cat,54773352
84898,app,20736339
63517,dog,36496945
86095,mic,76110166
89586,cat,39280278
28154,dog,11446935
84673,mic,25485466
55688,cat,65953042
29235,bal,41411407
14089,pea,72453540
13098,mic,60258819
17644,cat,38140279
96759,mic,76821453
83635,ban,25431962
37475,app,25323774
56208,hor,49538097
67300,mic,40483835
47717,pea,6444402
73178,app,7918934
41888,mic,77317536
73212,bal,9428735
92648,mic,28723967
19212,bal,9815696
38922,app,31953341
7402,lio,77977929
28784,hor,21830154
10535,hor,68371409
69130,lio,38212200
27813,cat,51995160
8502,pea,67594531
3263,bal,11827997
54254,cat,47435372
88630,lio,61192228
38008,ban,48088307
20422,pea,64741658
71269,lio,67151870
92331,lio,49390922
25949,dog,39575171
7588,mic,33385269
4601,lio,784538
19560,ban,7368175
76534,mic,68287220
53793,bal,41624517
54472,dog,52758743
55641,bal,64354549
698,cat,65036599
96391,mic,75395648
38282,bal,59302391
42736,cat,74817785
63393,pea,6968803
67689,ban,5979562
64061,bal,51711331
78638,pea,36463112
87085,app,72517622
23336,dog,37430663
59603,pea,54941470
7941,cat,10694948
62054,ban,24586131
60118,bal,25544947
48454,cat,44495874
76350,ban,35038475
91766,bal,10482155
76047,cat,69664918
72165,cat,36231190
8301,cat,70897296
74226,dog,57815972
93884,cat,49680400
51981,cat,4226001
58961,hor,21856461
49625,cat,27157756
72495,ban,11927814
66001,pea,66862497
73854,pea,31917433
94514,lio,16816207
52180,mic,21938899
76496,ban,74344082
96594,bal,4440180
3154,hor,54860367
19210,app,18275241
61987,hor,62792177
82521,lio,9395124
36415,mic,35297510
84058,lio,51191808
36367,app,47498217
69277,mic,72474155
55060,ban,28658646
23110,bal,1144290
32423,pea,37462023
49295,dog,63122027
17448,mic,56481159
81653,app,16145711
43272,bal,34469059
12713,app,77198733
96431,pea,51274691
46704,dog,39519824
83421,cat,6377030
79214,ban,13787471
689,lio,57040828
15251,app,51160339
29798,pea,15117736
32685,dog,10724508
95522,ban,26608454
83686,hor,75535257
15195,mic,15276274
36299,ban,56060954
8775,cat,63055568
35281,cat,54882783
21020,mic,23638520
63946,pea,68166454
31196,ban,41387724
4087,lio,23603562
49387,lio,33395955
43607,dog,44507834
8682,pea,53285709
95752,hor,22995521
38902,dog,8908361
29144,bal,24716454
61651,pea,44641170
3406,app,62797968
3796,ban,8252255
44662,hor,71833123
3834,bal,71914887
76720,hor,17938292
49372,ban,56376121
51949,bal,54883129
45970,lio,30616088
93416,cat,77769867
25503,mic,76316328
41305,bal,4624091
71583,lio,13935539
41272,cat,2746491
37392,mic,19864958
80119,mic,36796746
94470,cat,14292502
1318,cat,29050214
57948,app,7156929
14373,cat,14104809
2079,cat,46748961
82221,pea,78016568
19146,cat,51573907
16005,cat,1318296
22539,pea,52105855
96457,dog,45168499
62560,dog,78195097
29168,mic,39784284
90772,app,30713919
19386,bal,13904271
53135,hor,68054141
22760,cat,74116289
14261,cat,20500469
55359,hor,50396848
95125,mic,61694070
82391,ban,47407981
52157,cat,49402800
28713,mic,4941869
13824,ban,40708914
50088,bal,20093177
30501,dog,76930765
84119,cat,19634828
23431,mic,19833559
55884,ban,20466482
30395,mic,23056067
27513,mic,57869255
90963,dog,63146450
46109,mic,49483807
56300,ban,63713890
12447,mic,61714095
82965,lio,35010701
89704,bal,73244670
8989,dog,73939958
96869,pea,30518546
21093,ban,42872061
49207,lio,29865730
13742,mic,72911690
64694,dog,35278518
86533,hor,29791404
45291,mic,46252128
73667,app,14961075
77578,dog,35846457
27800,mic,21767400
68690,mic,20248445
36561,ban,60510092
61074,hor,26482088
49592,app,32676111
89822,bal,20195561
21017,cat,58830463
14882,cat,77510801
29591,pea,72100881
29149,dog,33828068
43910,pea,22305856
94229,ban,74258986
53822,cat,56571529
69028,dog,16859736
12436,lio,42954378
21570,ban,26501976
68434,mic,27098593
47553,lio,13215307
23301,hor,9825274
94547,hor,36973354
54688,pea,2715228
61596,dog,18352364
71993,cat,18086897
40261,pea,22941678
82120,app,57753782
95726,dog,19646509
36239,ban,60257614
30352,lio,33682239
36399,app,70399505
45440,dog,5386258
88657,hor,7843743
798,hor,15096031
74213,ban,53096571
5938,hor,64075093
41905,app,2069432
15705,mic,36246037
5275,pea,8948083
18037,app,38177856
9397,ban,14408072
92553,ban,76031612
13962,cat,66288630
94499,mic,49853293
74916,bal,18749673
85277,mic,23750374
92047,ban,27736868
29883,bal,36185657
71312,cat,17812612
74617,pea,44720801
10556,dog,74063720
64727,pea,12696171
46842,pea,77932781
90104,ban,55353671
5897,dog,24795980
5999,bal,4122098
13276,cat,20300321
88326,dog,4730787
71457,hor,11887310
8280,app,75835283
8803,cat,11738545
55391,mic,44348120
2917,ban,74581380
78698,pea,64763661
8662,cat,8439109
72688,cat,12348457
39797,hor,72374987
84060,app,38492478
75739,ban,77039762
85860,mic,48338344
83538,cat,35376628
72779,lio,72379739
34441,dog,65857867
94950,dog,21407952
97649,ban,74663042
54895,ban,12360413
72701,app,46337371
24327,ban,62171915
91313,cat,48111045
98864,dog,18756508
36296,cat,33882697
80551,bal,50575238
53714,hor,12762505
6269,cat,34632854
41915,bal,77248647
87731,lio,32748834
3158,ban,62859598
53870,cat,34813607
9777,hor,20951264
96244,lio,63384607
81694,dog,20067978
41801,app,73732379
1537,dog,63303062
98023,mic,69018234
24200,app,20077506
15624,dog,73666054
27589,lio,33864738
63438,dog,77038721
53370,dog,49345207
81212,dog,40792246
70361,cat,75197121
24793,dog,61669311
95571,pea,19200974
91986,lio,38341066
23846,mic,51907384
15976,hor,56381045
55619,dog,50107395
56576,mic,10343926
54934,ban,21445075
9141,mic,33274084
52756,pea,40711166
6901,mic,36036226
9996,hor,9231723
65165,dog,67065424
72794,lio,27420523
25539,hor,21433703
4133,cat,40950813
20332,lio,54202741
3913,cat,77429416
84139,bal,20581183
72325,cat,50241046
30726,ban,62077801
44606,ban,63188571
61852,hor,29725246
86823,dog,32896630
61003,app,12047963
97776,ban,10761132
30627,cat,4450479
31973,bal,26141423
2689,pea,66173053
44270,app,16166774
31112,hor,49102065
81687,lio,8444547
5634,ban,72131046
8116,dog,867830
52586,bal,60080347
15588,app,45033649
14522,lio,12739515
33447,cat,70075764
88327,dog,4658462
60971,pea,26110508
1586,pea,40608325
68272,mic,61370701
33649,dog,69393584
53304,lio,61115148
91070,ban,16440854
60570,mic,64442119
52623,bal,27038025
40017,dog,7272359
50813,app,44886082
75022,bal,2367845
80640,bal,58349245
34875,hor,35626559
50155,cat,67003901
58683,dog,67896015
62977,app,36522466
7150,hor,47186244
9639,ban,73332360
47322,bal,65830171
13857,dog,24971921
21866,lio,28513728
21680,bal,3314796
44572,dog,20500721
14757,lio,31812202
68782,app,58781913
55456,hor,24376616
57378,bal,54700458
40134,cat,72564952
22580,bal,15383063
45364,dog,36286897
72917,dog,33282236
24031,hor,22208444
63541,app,15001191
21939,cat,14102515
23668,cat,66619687
17825,lio,38010966
40993,ban,39943133
14772,bal,1640829
13532,mic,73955722
9817,hor,10770450
17461,lio,54724217
22241,hor,30603526
38259,lio,10321922
7635,lio,11469205
9974,ban,38389862
4577,app,45845214
73924,hor,70937834
94429,mic,54379429
80957,bal,16809792
96646,bal,60691411
37973,lio,6799904
3592,mic,23308037
19565,lio,1126494
83968,bal,67145034
8055,hor,62326487
28168,cat,19391072
47016,dog,49237519
32124,pea,16846
96269,dog,37102046
77366,dog,44314797
81548,bal,3876535
58213,ban,76338331
35082,dog,17368779
11369,dog,69048196
5487,pea,9892202
6738,app,32548885
80924,app,72994417
29327,cat,33748928
67949,cat,885123
65811,lio,6911460
8454,lio,5658113
26117,app,50550690
64522,mic,64251476
12422,mic,28016751
7580,hor,29076332
61852,hor,18791725
1862,hor,38826622
50933,cat,17553176
32890,bal,61964562
99297,cat,22359812
58838,hor,11997297
92482,cat,63904814
31939,bal,21835740
72011,app,71016054
42584,lio,47112218
15667,cat,64709029
151,bal,44835844
51974,mic,73965883
94965,bal,11660766
31135,ban,54843655
40233,cat,42441038
14664,bal,70445098
63119,dog,68919828
12,lio,32716117
91466,lio,47841835
19824,hor,75004091
89771,dog,74023068
53341,ban,56409048
21471,bal,52956708
10358,dog,69736447
94910,ban,74720536
76695,app,54030306
44715,app,28566877
82641,ban,42114061
3254,cat,56332120
46780,app,10404381
20900,ban,4749222
5198,cat,5770581
10190,mic,41882831
5643,lio,2945545
67206,pea,524209
99544,hor,28226817
7694,bal,22057072
20835,app,23979516
78184,app,48709912
68997,ban,67087875
40547,pea,46224912
66181,mic,65977123
32502,bal,41411287
83177,ban,32582771
88088,app,64773715
32047,app,32165798
58789,ban,61822879
49020,hor,9111718
41059,pea,23468592
83399,lio,69952540
95218,hor,52708536
43247,pea,2331062
92531,lio,11580257
57481,dog,71085166
34362,hor,25081301
90166,lio,32338928
99290,cat,50394782
28044,pea,63395045
30179,pea,15631747
11869,pea,29205650
3475,bal,60535085
69110,bal,36791411
94703,pea,9572724
85188,bal,47548425
27361,hor,2550572
57549,ban,12052717
27205,app,3844164
79256,mic,77225828
57619,app,17473378
47760,bal,23893141
17190,ban,68229251
23779,ban,76766633
88278,mic,77265931
15802,pea,57686102
59710,app,65426344
43273,lio,5680966
25754,cat,60390109
21003,hor,30654732
1804,bal,51286436
33513,lio,51595213
34307,lio,9306089
92588,pea,10743237
15519,bal,70498154
47263,cat,16468554
67200,bal,32886289
31754,cat,7322814
55244,app,48204107
51385,pea,1963246
79204,app,65842122
76722,dog,43346670
9605,app,22831877
66021,lio,58150155
12996,pea,8212323
96358,dog,43386352
66499,app,76486995
81164,bal,27243770
2480,hor,70813534
2566,ban,35360554
14602,ban,26694888
48747,bal,70301191
43027,dog,41995416
84546,ban,21043652
19917,app,30730902
2194,hor,16635994
40938,dog,44797945
63468,pea,37315417
54200,hor,47397935
77149,bal,69962646
31549,dog,25207851
88819,bal,23345656
81424,pea,18291615
17242,dog,20878549
63893,cat,51371736
63876,ban,14468814
7679,app,16293537
34770,app,33317506
39516,lio,65892982
2670,hor,41606739
4256,cat,43527413
73635,hor,37640479
10344,dog,59990992
73810,cat,15805297
82807,hor,44899241
37050,hor,56469806
95810,pea,66411077
86787,lio,66328503
58407,cat,15334623
62287,pea,65960231
65493,dog,75598139
84119,cat,38956298
84706,hor,37090727
46699,lio,77017507
69639,lio,9144766
66890,ban,15214370
96036,ban,66999883
9537,ban,78007510
40540,hor,58477281
59681,lio,76201668
30032,mic,18246968
15198,pea,44687171
92004,bal,14174626
73142,lio,35474937
65002,bal,53681176
95171,lio,68456136
16313,mic,49019993
49843,dog,25240740
5403,lio,63566741
43213,bal,68630007
